pair,rel,run,accuracy,cov
1_13,deg3,41,0.9818181818181818,0.2
1_13,deg3,41,0.9772727272727273,0.1
1_13,deg3,41,0.9409090909090909,0.05
1_13,deg3,41,0.8772727272727273,0.03
1_13,deg3,42,0.9818181818181818,4.0
1_13,deg3,42,0.9772727272727273,0.5
1_13,deg3,42,0.9727272727272728,0.2
1_13,deg3,42,0.9545454545454546,0.1
1_13,deg3,42,0.8909090909090909,0.05
1_13,deg3,42,0.8590909090909091,0.03
1_13,deg3,43,0.9772727272727273,4.0
1_13,deg3,43,0.9636363636363636,0.5
1_13,deg3,43,0.9681818181818181,0.2
1_13,deg3,43,0.9545454545454546,0.1
1_13,deg3,43,0.8909090909090909,0.05
1_13,deg3,43,0.8727272727272727,0.03
1_13,deg3,44,0.9818181818181818,4.0
1_13,deg3,44,0.9772727272727273,0.5
1_13,deg3,44,0.9772727272727273,0.2
1_13,deg3,44,0.9590909090909091,0.1
1_13,deg3,44,0.8727272727272727,0.05
1_13,deg3,44,0.7772727272727272,0.03
1_13,deg3,45,0.9636363636363636,4.0
1_13,deg3,45,0.9727272727272728,0.5
1_13,deg3,45,0.9545454545454546,0.2
1_13,deg3,45,0.9409090909090909,0.1
1_13,deg3,45,0.8727272727272727,0.05
1_13,deg3,45,0.8409090909090909,0.03
1_13,deg3,46,0.9818181818181818,4.0
1_13,deg3,46,0.9772727272727273,0.5
1_13,deg3,46,0.9818181818181818,0.2
1_13,deg3,46,0.95,0.1
1_13,deg3,46,0.8818181818181818,0.05
1_13,deg3,46,0.8363636363636363,0.03
1_13,deg3,47,0.9727272727272728,4.0
1_13,deg3,47,0.9772727272727273,0.5
1_13,deg3,47,0.9772727272727273,0.2
1_13,deg3,47,0.9454545454545454,0.1
1_13,deg3,47,0.9136363636363637,0.05
1_13,deg3,47,0.85,0.03
1_13,deg3,48,0.9954545454545455,4.0
1_13,deg3,48,0.9954545454545455,0.5
1_13,deg3,48,0.9954545454545455,0.2
1_13,deg3,48,0.990909090909091,0.1
1_13,deg3,48,0.8954545454545455,0.05
1_13,deg3,48,0.8409090909090909,0.03
1_13,deg3,49,0.9772727272727273,4.0
1_13,deg3,49,0.9772727272727273,0.5
1_13,deg3,49,0.9772727272727273,0.2
1_13,deg3,49,0.9681818181818181,0.1
1_13,deg3,49,0.8363636363636363,0.05
1_13,deg3,49,0.8,0.03
1_13,deg3,50,0.9863636363636363,4.0
1_13,deg3,50,0.9863636363636363,0.5
1_13,deg3,50,0.9818181818181818,0.2
1_13,deg3,50,0.9545454545454546,0.1
1_13,deg3,50,0.8954545454545455,0.05
1_13,deg3,50,0.7227272727272728,0.03
1_13,deg3,51,0.9954545454545455,4.0
1_13,deg3,51,0.9954545454545455,0.5
1_13,deg3,51,0.990909090909091,0.2
1_13,deg3,51,0.9818181818181818,0.1
1_13,deg3,51,0.95,0.05
1_13,deg3,51,0.8954545454545455,0.03
1_13,deg3,52,0.9727272727272728,4.0
1_13,deg3,52,0.9681818181818181,0.5
1_13,deg3,52,0.9772727272727273,0.2
1_13,deg3,52,0.9681818181818181,0.1
1_13,deg3,52,0.9090909090909091,0.05
1_13,deg3,52,0.8681818181818182,0.03
1_13,deg3,53,0.95,4.0
1_13,deg3,53,0.9545454545454546,0.5
1_13,deg3,53,0.9318181818181818,0.2
1_13,deg3,53,0.95,0.1
1_13,deg3,53,0.8772727272727273,0.05
1_13,deg3,53,0.7045454545454546,0.03
1_13,deg3,54,0.9772727272727273,4.0
1_13,deg3,54,0.9772727272727273,0.5
1_13,deg3,54,0.9727272727272728,0.2
1_13,deg3,54,0.9727272727272728,0.1
1_13,deg3,54,0.8590909090909091,0.05
1_13,deg3,54,0.8727272727272727,0.03
1_13,deg3,55,0.9863636363636363,4.0
1_13,deg3,55,0.9863636363636363,0.5
1_13,deg3,55,0.9818181818181818,0.2
1_13,deg3,55,0.9590909090909091,0.1
1_13,deg3,55,0.8318181818181818,0.05
1_13,deg3,55,0.8090909090909091,0.03
1_13,deg3,56,0.9954545454545455,4.0
1_13,deg3,56,0.990909090909091,0.5
1_13,deg3,56,0.990909090909091,0.2
1_13,deg3,56,0.9727272727272728,0.1
1_13,deg3,56,0.9545454545454546,0.05
1_13,deg3,56,0.8818181818181818,0.03
1_13,deg3,57,0.990909090909091,4.0
1_13,deg3,57,0.990909090909091,0.5
1_13,deg3,57,0.9772727272727273,0.2
1_13,deg3,57,0.95,0.1
1_13,deg3,57,0.8818181818181818,0.05
1_13,deg3,57,0.8045454545454546,0.03
1_13,deg3,58,0.9590909090909091,4.0
1_13,deg3,58,0.9681818181818181,0.5
1_13,deg3,58,0.9727272727272728,0.2
1_13,deg3,58,0.95,0.1
1_13,deg3,58,0.8954545454545455,0.05
1_13,deg3,58,0.7818181818181819,0.03
1_13,deg3,59,0.9727272727272728,4.0
1_13,deg3,59,0.9727272727272728,0.5
1_13,deg3,59,0.9727272727272728,0.2
1_13,deg3,59,0.9590909090909091,0.1
1_13,deg3,59,0.9136363636363637,0.05
1_13,deg3,59,0.75,0.03
1_13,deg3,60,0.9727272727272728,4.0
1_13,deg3,60,0.9636363636363636,0.5
1_13,deg3,60,0.9681818181818181,0.2
1_13,deg3,60,0.9227272727272727,0.1
1_13,deg3,60,0.8818181818181818,0.05
1_13,deg3,60,0.9045454545454545,0.03
1_12,gr,1,0.9954545454545455,4.0
1_12,gr,1,1.0,0.5
1_12,gr,1,0.9954545454545455,0.2
1_12,gr,1,0.9772727272727273,0.1
1_12,gr,1,0.9090909090909091,0.05
1_12,gr,1,0.7909090909090909,0.03
1_12,gr,2,0.990909090909091,4.0
1_12,gr,2,0.990909090909091,0.5
1_12,gr,2,0.9818181818181818,0.2
1_12,gr,2,0.9727272727272728,0.1
1_12,gr,2,0.8181818181818182,0.05
1_12,gr,2,0.7772727272727272,0.03
1_12,gr,3,0.990909090909091,4.0
1_12,gr,3,0.990909090909091,0.5
1_12,gr,3,0.9636363636363636,0.2
1_12,gr,3,0.9636363636363636,0.1
1_12,gr,3,0.8681818181818182,0.05
1_12,gr,3,0.7863636363636364,0.03
1_12,gr,4,1.0,4.0
1_12,gr,4,1.0,0.5
1_12,gr,4,1.0,0.2
1_12,gr,4,0.9636363636363636,0.1
1_12,gr,4,0.9,0.05
1_12,gr,4,0.9,0.03
1_12,gr,5,0.990909090909091,4.0
1_12,gr,5,0.990909090909091,0.5
1_12,gr,5,0.9863636363636363,0.2
1_12,gr,5,0.9681818181818181,0.1
1_12,gr,5,0.8454545454545455,0.05
1_12,gr,5,0.75,0.03
1_12,gr,6,0.9863636363636363,4.0
1_12,gr,6,0.9818181818181818,0.5
1_12,gr,6,0.9863636363636363,0.2
1_12,gr,6,0.9636363636363636,0.1
1_12,gr,6,0.9181818181818182,0.05
1_12,gr,6,0.7272727272727273,0.03
1_12,gr,7,0.9772727272727273,4.0
1_12,gr,7,0.9727272727272728,0.5
1_12,gr,7,0.9818181818181818,0.2
1_12,gr,7,0.9409090909090909,0.1
1_12,gr,7,0.8727272727272727,0.05
1_12,gr,7,0.7454545454545455,0.03
1_12,gr,8,0.9954545454545455,4.0
1_12,gr,8,0.990909090909091,0.5
1_12,gr,8,0.9818181818181818,0.2
1_12,gr,8,0.9681818181818181,0.1
1_12,gr,8,0.9181818181818182,0.05
1_12,gr,8,0.6318181818181818,0.03
1_12,gr,9,0.990909090909091,4.0
1_12,gr,9,0.9863636363636363,0.5
1_12,gr,9,0.990909090909091,0.2
1_12,gr,9,0.9772727272727273,0.1
1_12,gr,9,0.9136363636363637,0.05
1_12,gr,9,0.7681818181818182,0.03
1_12,gr,10,0.9863636363636363,4.0
1_12,gr,10,0.9863636363636363,0.5
1_12,gr,10,0.9727272727272728,0.2
1_12,gr,10,0.9818181818181818,0.1
1_12,gr,10,0.9545454545454546,0.05
1_12,gr,10,0.7818181818181819,0.03
1_12,gr,11,0.9681818181818181,4.0
1_12,gr,11,0.9681818181818181,0.5
1_12,gr,11,0.9636363636363636,0.2
1_12,gr,11,0.9272727272727272,0.1
1_12,gr,11,0.8636363636363636,0.05
1_12,gr,11,0.7772727272727272,0.03
1_12,gr,12,0.9954545454545455,4.0
1_12,gr,12,0.9954545454545455,0.5
1_12,gr,12,0.990909090909091,0.2
1_12,gr,12,0.9590909090909091,0.1
1_12,gr,12,0.8954545454545455,0.05
1_12,gr,12,0.7454545454545455,0.03
1_12,gr,13,0.9954545454545455,4.0
1_12,gr,13,0.9954545454545455,0.5
1_12,gr,13,0.990909090909091,0.2
1_12,gr,13,0.9772727272727273,0.1
1_12,gr,13,0.85,0.05
1_12,gr,13,0.7,0.03
1_12,gr,14,0.9863636363636363,4.0
1_12,gr,14,0.990909090909091,0.5
1_12,gr,14,0.9863636363636363,0.2
1_12,gr,14,0.9727272727272728,0.1
1_12,gr,14,0.9409090909090909,0.05
1_12,gr,14,0.8772727272727273,0.03
1_12,gr,15,0.9818181818181818,4.0
1_12,gr,15,0.9863636363636363,0.5
1_12,gr,15,0.9818181818181818,0.2
1_12,gr,15,0.9454545454545454,0.1
1_12,gr,15,0.9,0.05
1_12,gr,15,0.8318181818181818,0.03
1_12,gr,16,0.990909090909091,4.0
1_12,gr,16,0.990909090909091,0.5
1_12,gr,16,0.9863636363636363,0.2
1_12,gr,16,0.9772727272727273,0.1
1_12,gr,16,0.9318181818181818,0.05
1_12,gr,16,0.8,0.03
1_12,gr,17,0.9863636363636363,4.0
1_12,gr,17,0.9818181818181818,0.5
1_12,gr,17,0.9772727272727273,0.2
1_12,gr,17,0.9636363636363636,0.1
1_12,gr,17,0.9363636363636364,0.05
1_12,gr,17,0.8363636363636363,0.03
1_12,gr,18,0.990909090909091,4.0
1_12,gr,18,0.990909090909091,0.5
1_12,gr,18,0.9863636363636363,0.2
1_12,gr,18,0.9727272727272728,0.1
1_12,gr,18,0.9045454545454545,0.05
1_12,gr,18,0.8363636363636363,0.03
1_12,gr,19,0.9818181818181818,4.0
1_12,gr,19,0.9818181818181818,0.5
1_12,gr,19,0.9727272727272728,0.2
1_12,gr,19,0.9545454545454546,0.1
1_12,gr,19,0.8454545454545455,0.05
1_12,gr,19,0.7545454545454545,0.03
1_12,gr,20,0.9863636363636363,4.0
1_12,gr,20,0.9818181818181818,0.5
1_12,gr,20,0.9727272727272728,0.2
1_12,gr,20,0.95,0.1
1_12,gr,20,0.9318181818181818,0.05
1_12,gr,20,0.6909090909090909,0.03
1_12,gr,21,0.9863636363636363,4.0
1_12,gr,21,0.9772727272727273,0.5
1_12,gr,21,0.9818181818181818,0.2
1_12,gr,21,0.9681818181818181,0.1
1_12,gr,21,0.8954545454545455,0.05
1_12,gr,21,0.7636363636363637,0.03
1_12,gr,22,1.0,4.0
1_12,gr,22,0.9954545454545455,0.5
1_12,gr,22,0.9863636363636363,0.2
1_12,gr,22,0.95,0.1
1_12,gr,22,0.9272727272727272,0.05
1_12,gr,22,0.8227272727272728,0.03
1_12,gr,23,0.9772727272727273,4.0
1_12,gr,23,0.9772727272727273,0.5
1_12,gr,23,0.9636363636363636,0.2
1_12,gr,23,0.9590909090909091,0.1
1_12,gr,23,0.9090909090909091,0.05
1_12,gr,23,0.7136363636363636,0.03
1_12,gr,24,0.9863636363636363,4.0
1_12,gr,24,0.990909090909091,0.5
1_12,gr,24,0.9863636363636363,0.2
1_12,gr,24,0.9772727272727273,0.1
1_12,gr,24,0.9,0.05
1_12,gr,24,0.8045454545454546,0.03
1_12,gr,25,0.9954545454545455,4.0
1_12,gr,25,0.9954545454545455,0.5
1_12,gr,25,0.9863636363636363,0.2
1_12,gr,25,0.9772727272727273,0.1
1_12,gr,25,0.8772727272727273,0.05
1_12,gr,25,0.7772727272727272,0.03
1_12,gr,26,0.9409090909090909,4.0
1_12,gr,26,0.9454545454545454,0.5
1_12,gr,26,0.9318181818181818,0.2
1_12,gr,26,0.9318181818181818,0.1
1_12,gr,26,0.8545454545454545,0.05
1_12,gr,26,0.8318181818181818,0.03
1_12,gr,27,0.990909090909091,4.0
1_12,gr,27,0.9954545454545455,0.5
1_12,gr,27,0.9954545454545455,0.2
1_12,gr,27,0.9727272727272728,0.1
1_12,gr,27,0.8954545454545455,0.05
1_12,gr,27,0.8136363636363636,0.03
1_12,gr,28,0.990909090909091,4.0
1_12,gr,28,0.9863636363636363,0.5
1_12,gr,28,0.9681818181818181,0.2
1_12,gr,28,0.9681818181818181,0.1
1_12,gr,28,0.9045454545454545,0.05
1_12,gr,28,0.8136363636363636,0.03
1_12,gr,29,0.9681818181818181,4.0
1_12,gr,29,0.9727272727272728,0.5
1_12,gr,29,0.9681818181818181,0.2
1_12,gr,29,0.9227272727272727,0.1
1_12,gr,29,0.8772727272727273,0.05
1_12,gr,29,0.7454545454545455,0.03
1_12,gr,30,0.9772727272727273,4.0
1_12,gr,30,0.9818181818181818,0.5
1_12,gr,30,0.9727272727272728,0.2
1_12,gr,30,0.9454545454545454,0.1
1_12,gr,30,0.8318181818181818,0.05
1_12,gr,30,0.7909090909090909,0.03
1_12,gr,31,0.9636363636363636,4.0
1_12,gr,31,0.9590909090909091,0.5
1_12,gr,31,0.9681818181818181,0.2
1_12,gr,31,0.9227272727272727,0.1
1_12,gr,31,0.8363636363636363,0.05
1_12,gr,31,0.75,0.03
1_12,gr,32,0.990909090909091,4.0
1_12,gr,32,0.9818181818181818,0.5
1_12,gr,32,0.9863636363636363,0.2
1_12,gr,32,0.9681818181818181,0.1
1_12,gr,32,0.8727272727272727,0.05
1_12,gr,32,0.8,0.03
1_12,gr,33,0.9772727272727273,4.0
1_12,gr,33,0.9772727272727273,0.5
1_12,gr,33,0.9818181818181818,0.2
1_12,gr,33,0.9636363636363636,0.1
1_12,gr,33,0.8363636363636363,0.05
1_12,gr,33,0.8590909090909091,0.03
1_12,gr,34,0.9681818181818181,4.0
1_12,gr,34,0.9636363636363636,0.5
1_12,gr,34,0.9727272727272728,0.2
1_12,gr,34,0.95,0.1
1_12,gr,34,0.8863636363636364,0.05
1_12,gr,34,0.6636363636363637,0.03
1_12,gr,35,0.9863636363636363,4.0
1_12,gr,35,0.9863636363636363,0.5
1_12,gr,35,0.9863636363636363,0.2
1_12,gr,35,0.9590909090909091,0.1
1_12,gr,35,0.8590909090909091,0.05
1_12,gr,35,0.7954545454545454,0.03
1_12,gr,36,0.9636363636363636,4.0
1_12,gr,36,0.9590909090909091,0.5
1_12,gr,36,0.9590909090909091,0.2
1_12,gr,36,0.9181818181818182,0.1
1_12,gr,36,0.8318181818181818,0.05
1_12,gr,36,0.6318181818181818,0.03
1_12,gr,37,0.990909090909091,4.0
1_12,gr,37,0.9863636363636363,0.5
1_12,gr,37,0.9772727272727273,0.2
1_12,gr,37,0.9181818181818182,0.1
1_12,gr,37,0.8454545454545455,0.05
1_12,gr,37,0.7772727272727272,0.03
1_12,gr,38,0.9818181818181818,4.0
1_12,gr,38,0.9772727272727273,0.5
1_12,gr,38,0.9681818181818181,0.2
1_12,gr,38,0.9590909090909091,0.1
1_12,gr,38,0.8954545454545455,0.05
1_12,gr,38,0.7909090909090909,0.03
1_12,gr,39,0.9772727272727273,4.0
1_12,gr,39,0.9681818181818181,0.5
1_12,gr,39,0.9772727272727273,0.2
1_12,gr,39,0.9681818181818181,0.1
1_12,gr,39,0.9090909090909091,0.05
1_12,gr,39,0.8545454545454545,0.03
1_12,gr,40,0.9818181818181818,4.0
1_12,gr,40,0.9818181818181818,0.5
1_12,gr,40,0.9772727272727273,0.2
1_12,gr,40,0.9545454545454546,0.1
1_12,gr,40,0.9045454545454545,0.05
1_12,gr,40,0.7818181818181819,0.03
1_12,gr,41,0.9818181818181818,4.0
1_12,gr,41,0.9772727272727273,0.5
1_12,gr,41,0.9818181818181818,0.2
1_12,gr,41,0.95,0.1
1_12,gr,41,0.8727272727272727,0.05
1_12,gr,41,0.8136363636363636,0.03
1_12,gr,42,0.9727272727272728,4.0
1_12,gr,42,0.9772727272727273,0.5
1_12,gr,42,0.9818181818181818,0.2
1_12,gr,42,0.9545454545454546,0.1
1_12,gr,42,0.8863636363636364,0.05
1_12,gr,42,0.7181818181818181,0.03
1_12,gr,43,0.9772727272727273,4.0
1_12,gr,43,0.9772727272727273,0.5
1_12,gr,43,0.9772727272727273,0.2
1_12,gr,43,0.9272727272727272,0.1
1_12,gr,43,0.8363636363636363,0.05
1_12,gr,43,0.740909090909091,0.03
1_12,gr,44,0.9818181818181818,4.0
1_12,gr,44,0.9818181818181818,0.5
1_12,gr,44,0.9863636363636363,0.2
1_12,gr,44,0.9681818181818181,0.1
1_12,gr,44,0.8636363636363636,0.05
1_12,gr,44,0.8454545454545455,0.03
1_12,gr,45,0.9818181818181818,4.0
1_12,gr,45,0.9818181818181818,0.5
1_12,gr,45,0.9818181818181818,0.2
1_12,gr,45,0.9681818181818181,0.1
1_12,gr,45,0.8954545454545455,0.05
1_12,gr,45,0.7636363636363637,0.03
1_12,gr,46,0.9863636363636363,4.0
1_12,gr,46,0.9772727272727273,0.5
1_12,gr,46,0.9772727272727273,0.2
1_12,gr,46,0.9727272727272728,0.1
1_12,gr,46,0.95,0.05
1_12,gr,46,0.6909090909090909,0.03
1_12,gr,47,0.9863636363636363,4.0
1_12,gr,47,0.9863636363636363,0.5
1_12,gr,47,0.9818181818181818,0.2
1_12,gr,47,0.9636363636363636,0.1
1_12,gr,47,0.8954545454545455,0.05
1_12,gr,47,0.740909090909091,0.03
1_12,gr,48,0.990909090909091,4.0
1_12,gr,48,0.9954545454545455,0.5
1_12,gr,48,0.9818181818181818,0.2
1_12,gr,48,0.9636363636363636,0.1
1_12,gr,48,0.9045454545454545,0.05
1_12,gr,48,0.7863636363636364,0.03
1_12,gr,49,0.990909090909091,4.0
1_12,gr,49,0.9863636363636363,0.5
1_12,gr,49,0.9863636363636363,0.2
1_12,gr,49,0.95,0.1
1_12,gr,49,0.9045454545454545,0.05
1_12,gr,49,0.7727272727272727,0.03
1_12,gr,50,0.9954545454545455,4.0
1_12,gr,50,0.9954545454545455,0.5
1_12,gr,50,0.9818181818181818,0.2
1_12,gr,50,0.9772727272727273,0.1
1_12,gr,50,0.9227272727272727,0.05
1_12,gr,50,0.6909090909090909,0.03
1_12,gr,51,0.9772727272727273,4.0
1_12,gr,51,0.9772727272727273,0.5
1_12,gr,51,0.9681818181818181,0.2
1_12,gr,51,0.9636363636363636,0.1
1_12,gr,51,0.8272727272727273,0.05
1_12,gr,51,0.740909090909091,0.03
1_12,gr,52,0.9681818181818181,4.0
1_12,gr,52,0.9727272727272728,0.5
1_12,gr,52,0.9636363636363636,0.2
1_12,gr,52,0.9318181818181818,0.1
1_12,gr,52,0.9136363636363637,0.05
1_12,gr,52,0.7909090909090909,0.03
1_12,gr,53,0.9636363636363636,4.0
1_12,gr,53,0.9681818181818181,0.5
1_12,gr,53,0.9590909090909091,0.2
1_12,gr,53,0.9318181818181818,0.1
1_12,gr,53,0.8818181818181818,0.05
1_12,gr,53,0.7136363636363636,0.03
1_12,gr,54,0.9818181818181818,4.0
1_12,gr,54,0.9772727272727273,0.5
1_12,gr,54,0.9818181818181818,0.2
1_12,gr,54,0.95,0.1
1_12,gr,54,0.8272727272727273,0.05
1_12,gr,54,0.8136363636363636,0.03
1_12,gr,55,0.9772727272727273,4.0
1_12,gr,55,0.9772727272727273,0.5
1_12,gr,55,0.9681818181818181,0.2
1_12,gr,55,0.9363636363636364,0.1
1_12,gr,55,0.8363636363636363,0.05
1_12,gr,55,0.7,0.03
1_12,gr,56,0.9954545454545455,4.0
1_12,gr,56,0.990909090909091,0.5
1_12,gr,56,0.9863636363636363,0.2
1_12,gr,56,0.9681818181818181,0.1
1_12,gr,56,0.9590909090909091,0.05
1_12,gr,56,0.8181818181818182,0.03
1_12,gr,57,0.9954545454545455,4.0
1_12,gr,57,0.9954545454545455,0.5
1_12,gr,57,0.9863636363636363,0.2
1_12,gr,57,0.9818181818181818,0.1
1_12,gr,57,0.8545454545454545,0.05
1_12,gr,57,0.8545454545454545,0.03
1_12,gr,58,0.9772727272727273,4.0
1_12,gr,58,0.9772727272727273,0.5
1_12,gr,58,0.9727272727272728,0.2
1_12,gr,58,0.9454545454545454,0.1
1_12,gr,58,0.9090909090909091,0.05
1_12,gr,58,0.7954545454545454,0.03
1_12,gr,59,0.9772727272727273,4.0
1_12,gr,59,0.9772727272727273,0.5
1_12,gr,59,0.9772727272727273,0.2
1_12,gr,59,0.9590909090909091,0.1
1_12,gr,59,0.8909090909090909,0.05
1_12,gr,59,0.65,0.03
1_12,gr,60,0.9772727272727273,4.0
1_12,gr,60,0.9818181818181818,0.5
1_12,gr,60,0.9772727272727273,0.2
1_12,gr,60,0.9590909090909091,0.1
1_12,gr,60,0.8681818181818182,0.05
1_12,gr,60,0.759090909090909,0.03
8_9,hsib,1,0.9545454545454546,4.0
8_9,hsib,1,0.95,0.5
8_9,hsib,1,0.9409090909090909,0.2
8_9,hsib,1,0.8772727272727273,0.1
8_9,hsib,1,0.8409090909090909,0.05
8_9,hsib,1,0.7318181818181818,0.03
8_9,hsib,2,0.990909090909091,4.0
8_9,hsib,2,0.9818181818181818,0.5
8_9,hsib,2,0.9818181818181818,0.2
8_9,hsib,2,0.9363636363636364,0.1
8_9,hsib,2,0.8272727272727273,0.05
8_9,hsib,2,0.6454545454545455,0.03
8_9,hsib,3,0.9681818181818181,4.0
8_9,hsib,3,0.9772727272727273,0.5
8_9,hsib,3,0.9545454545454546,0.2
8_9,hsib,3,0.9272727272727272,0.1
8_9,hsib,3,0.8409090909090909,0.05
8_9,hsib,3,0.6545454545454545,0.03
8_9,hsib,4,0.9818181818181818,4.0
8_9,hsib,4,0.9727272727272728,0.5
8_9,hsib,4,0.9636363636363636,0.2
8_9,hsib,4,0.9590909090909091,0.1
8_9,hsib,4,0.8409090909090909,0.05
8_9,hsib,4,0.7772727272727272,0.03
8_9,hsib,5,0.990909090909091,4.0
8_9,hsib,5,0.990909090909091,0.5
8_9,hsib,5,0.9681818181818181,0.2
8_9,hsib,5,0.9454545454545454,0.1
8_9,hsib,5,0.8772727272727273,0.05
8_9,hsib,5,0.7681818181818182,0.03
8_9,hsib,6,0.9863636363636363,4.0
8_9,hsib,6,0.9727272727272728,0.5
8_9,hsib,6,0.9863636363636363,0.2
8_9,hsib,6,0.9409090909090909,0.1
8_9,hsib,6,0.85,0.05
8_9,hsib,6,0.7318181818181818,0.03
8_9,hsib,7,0.9818181818181818,4.0
8_9,hsib,7,0.9818181818181818,0.5
8_9,hsib,7,0.9681818181818181,0.2
8_9,hsib,7,0.9318181818181818,0.1
8_9,hsib,7,0.8727272727272727,0.05
8_9,hsib,7,0.7181818181818181,0.03
8_9,hsib,8,0.9818181818181818,4.0
8_9,hsib,8,0.9772727272727273,0.5
8_9,hsib,8,0.9590909090909091,0.2
8_9,hsib,8,0.9272727272727272,0.1
8_9,hsib,8,0.8590909090909091,0.05
8_9,hsib,8,0.6318181818181818,0.03
8_9,hsib,9,0.9636363636363636,4.0
8_9,hsib,9,0.9681818181818181,0.5
8_9,hsib,9,0.9454545454545454,0.2
8_9,hsib,9,0.8954545454545455,0.1
8_9,hsib,9,0.8636363636363636,0.05
8_9,hsib,9,0.759090909090909,0.03
8_9,hsib,10,0.9818181818181818,4.0
8_9,hsib,10,0.9818181818181818,0.5
8_9,hsib,10,0.9863636363636363,0.2
8_9,hsib,10,0.9318181818181818,0.1
8_9,hsib,10,0.8545454545454545,0.05
8_9,hsib,10,0.8181818181818182,0.03
8_9,hsib,11,0.9636363636363636,4.0
8_9,hsib,11,0.9545454545454546,0.5
8_9,hsib,11,0.95,0.2
8_9,hsib,11,0.9272727272727272,0.1
8_9,hsib,11,0.8863636363636364,0.05
8_9,hsib,11,0.740909090909091,0.03
8_9,hsib,12,0.9818181818181818,4.0
8_9,hsib,12,0.9818181818181818,0.5
8_9,hsib,12,0.9772727272727273,0.2
8_9,hsib,12,0.9409090909090909,0.1
8_9,hsib,12,0.8,0.05
8_9,hsib,12,0.7272727272727273,0.03
8_9,hsib,13,0.9772727272727273,4.0
8_9,hsib,13,0.9590909090909091,0.5
8_9,hsib,13,0.9818181818181818,0.2
8_9,hsib,13,0.9454545454545454,0.1
8_9,hsib,13,0.8636363636363636,0.05
8_9,hsib,13,0.7636363636363637,0.03
8_9,hsib,14,0.9636363636363636,4.0
8_9,hsib,14,0.9545454545454546,0.5
8_9,hsib,14,0.9590909090909091,0.2
8_9,hsib,14,0.9272727272727272,0.1
8_9,hsib,14,0.8590909090909091,0.05
8_9,hsib,14,0.7909090909090909,0.03
8_9,hsib,15,0.9636363636363636,4.0
8_9,hsib,15,0.9681818181818181,0.5
8_9,hsib,15,0.9727272727272728,0.2
8_9,hsib,15,0.9409090909090909,0.1
8_9,hsib,15,0.8227272727272728,0.05
8_9,hsib,15,0.8363636363636363,0.03
8_9,hsib,16,0.9681818181818181,4.0
8_9,hsib,16,0.9590909090909091,0.5
8_9,hsib,16,0.9681818181818181,0.2
8_9,hsib,16,0.9363636363636364,0.1
8_9,hsib,16,0.8590909090909091,0.05
8_9,hsib,16,0.7545454545454545,0.03
8_9,hsib,17,0.990909090909091,4.0
8_9,hsib,17,0.990909090909091,0.5
8_9,hsib,17,0.9818181818181818,0.2
8_9,hsib,17,0.95,0.1
8_9,hsib,17,0.8909090909090909,0.05
8_9,hsib,17,0.7636363636363637,0.03
8_9,hsib,18,0.9727272727272728,4.0
8_9,hsib,18,0.9772727272727273,0.5
8_9,hsib,18,0.9727272727272728,0.2
8_9,hsib,18,0.9136363636363637,0.1
8_9,hsib,18,0.9,0.05
8_9,hsib,18,0.75,0.03
8_9,hsib,19,0.9681818181818181,4.0
8_9,hsib,19,0.9545454545454546,0.5
8_9,hsib,19,0.9409090909090909,0.2
8_9,hsib,19,0.9181818181818182,0.1
8_9,hsib,19,0.7909090909090909,0.05
8_9,hsib,19,0.740909090909091,0.03
8_9,hsib,20,0.9681818181818181,4.0
8_9,hsib,20,0.9681818181818181,0.5
8_9,hsib,20,0.9681818181818181,0.2
8_9,hsib,20,0.9227272727272727,0.1
8_9,hsib,20,0.8772727272727273,0.05
8_9,hsib,20,0.7727272727272727,0.03
8_9,hsib,21,0.9863636363636363,4.0
8_9,hsib,21,0.9818181818181818,0.5
8_9,hsib,21,0.9636363636363636,0.2
8_9,hsib,21,0.9454545454545454,0.1
8_9,hsib,21,0.8727272727272727,0.05
8_9,hsib,21,0.65,0.03
8_9,hsib,22,0.9636363636363636,4.0
8_9,hsib,22,0.9636363636363636,0.5
8_9,hsib,22,0.95,0.2
8_9,hsib,22,0.9227272727272727,0.1
8_9,hsib,22,0.7363636363636363,0.05
8_9,hsib,22,0.6409090909090909,0.03
8_9,hsib,23,0.9818181818181818,4.0
8_9,hsib,23,0.9772727272727273,0.5
8_9,hsib,23,0.9681818181818181,0.2
8_9,hsib,23,0.9363636363636364,0.1
8_9,hsib,23,0.8363636363636363,0.05
8_9,hsib,23,0.7454545454545455,0.03
8_9,hsib,24,0.9772727272727273,4.0
8_9,hsib,24,0.9681818181818181,0.5
8_9,hsib,24,0.9681818181818181,0.2
8_9,hsib,24,0.9454545454545454,0.1
8_9,hsib,24,0.8,0.05
8_9,hsib,24,0.6772727272727272,0.03
8_9,hsib,25,0.9772727272727273,4.0
8_9,hsib,25,0.9636363636363636,0.5
8_9,hsib,25,0.9681818181818181,0.2
8_9,hsib,25,0.9545454545454546,0.1
8_9,hsib,25,0.8727272727272727,0.05
8_9,hsib,25,0.7318181818181818,0.03
8_9,hsib,26,0.9818181818181818,4.0
8_9,hsib,26,0.9818181818181818,0.5
8_9,hsib,26,0.9727272727272728,0.2
8_9,hsib,26,0.9227272727272727,0.1
8_9,hsib,26,0.8272727272727273,0.05
8_9,hsib,26,0.6954545454545454,0.03
